Time [s];Humidity [%];Groundspeed [m/s];Airspeed [m/s];Temperature [deg C];Airpressure [kPas];Longitude;Latitude;Flight Height [m];Roll [deg];Pitch [deg];Yaw [deg];Energie [m];Energieableitung [m/s];GyroX;GyroY;GyroZ;AcceX;AcceY;AcceZ
21.30108;20;18.31;17.64172;30.1;95792.17;8.2583156;47.3424145;32.31;-1.32802102784249;-0.104196156344061;3.47320521146872;48.1729095085831;0.213474090825663;0.763071;0.1378851;-1.390859;2.973362;2.351701;-7.96858
21.3011;20;19.061;19.57173;30.12;95804.95;8.2583032;47.3423823;31.47;-1.19816853149411;-0.367915406320405;3.42660492044047;50.9935787560092;2.82066924742612;0.4281214;-0.3491863;-0.949635;8.720847;-3.244839;-0.09854999
21.30112;20;20.342;21.51406;30.13;95818.27;8.2582919;47.3423477;30.2;-1.09763756657923;-0.506494548928754;3.42276519608608;53.790967262161;2.79738850615185;0.4580287;-0.08992004;-0.3098943;5.106872;-2.099735;-0.4604599
21.30114;20;21.277;23.46567;30.16;95845.42;8.2582807;47.3423113;28.38;-0.989078087105187;-0.545764457098627;3.39396726342817;56.4451207211468;2.65415345898573;0.68511;0.1145239;-0.3400798;3.904724;-0.8222613;-5.30978
21.30116;20;22.319;25.26698;30.18;95873.13;8.2582703;47.342272;26.02;-0.727802298081635;-0.584336233567701;3.27266688041457;58.5592598532314;2.1141391320846;0.8757607;0.2704048;-0.4110614;3.298089;-1.60804;-11.86973
21.30118;20;23.691;26.79968;30.21;95904.3;8.258263;47.3422313;23.4;-0.537212343763855;-0.579449311662117;3.18592401659045;60.006669118369;1.44740926513767;0.8611181;0.3297371;-0.3116964;2.422017;-2.302475;-15.99552
21.3012;20;25.76;28.24934;30.23;95934.15;8.2582609;47.3421872;20.71;-0.48642326253082;-0.391826417072727;3.01051842676502;61.3840678101733;1.37739869180423;-0.768284;2.886911;-0.07907704;3.269526;-1.907922;-62.19764
21.30122;20;27.984;27.24267;30.25;95952.29;8.2582693;47.3421385;18.72;-0.11397000015523;0.359188760060433;2.6776841384097;56.5468638495872;-4.83720396058609;3.703974;3.167628;-0.003150563;9.575377;-5.08091;-71.15005
21.30124;20;27.188;25.26698;30.26;95941.71;8.2582893;47.3420911;18.61;0.51085787205874;0.574736922681733;2.77873870210017;51.1492598532314;-5.39760399635578;2.758415;0.3271504;0.7581595;10.3507;-8.588664;-61.30825
21.30126;20;24.062;25.42441;30.26;95914.69;8.2583079;47.3420477;20.34;0.521853446346304;0.419751685104636;2.85815118306591;53.2860052929715;2.13674543974008;-1.469;-0.814979;0.3930129;1.58696;-1.373343;-5.246292
21.30128;20;23.148;24.7887;30.26;95887.33;8.2583197;47.3420069;22.82;0.061261056745001;0.35395277230445;2.85099533313274;54.1390442247706;0.853038931799141;-3.207471;-0.04281654;0.1962128;2.803473;-4.62044;-0.649358
21.3013;20;23.075;24.7887;30.26;95860.9;8.2583313;47.3419662;25.23;-0.595331807855266;0.428827397215007;2.91452531790533;56.5490442247707;2.41000000000003;-2.440873;0.29489;0.2623354;2.314862;0.03989999;-18.09941
21.30132;20;22.575;24.46465;30.26;95831.88;8.2583463;47.3419263;27.63;-1.06796696929533;0.453960138443725;2.84925000388074;58.1355606331549;1.58651640838428;-2.18226;0.4580921;-0.2288338;1.603527;-0.4163813;-16.71417
21.30134;20;22.304;24.13625;30.26;95805.73;8.2583667;47.3418884;30.09;-1.45874618881686;0.43999750442777;2.73405827324912;59.7820776790265;1.6465170458716;-2.129449;0.6391244;-0.2579805;1.922769;-1.580073;-18.57693
21.30136;20;22.869;23.97036;30.26;95781.1;8.2583951;47.3418528;32.36;-1.93382481120972;0.377863783056772;2.60036605254635;61.6453291809174;1.86325150189091;-2.167447;0.6964278;-0.2241024;1.987774;-1.557116;-16.5944
21.30138;20;24.007;24.13625;30.26;95761.06;8.258432;47.3418189;34.13;-2.34345358665279;0.26162485487395;2.49931148885588;63.8220776790265;2.17674849810906;-1.036672;0.7052385;-0.2044159;2.96804;-1.635133;-10.76292
21.3014;20;25.148;24.6272;30.27;95749.45;8.2584753;47.3417855;35.26;-2.33402880869202;0.137531945057153;2.44136655768967;66.1722823567788;2.35020467775228;0.7609731;0.5871983;-0.2978781;3.492107;-0.8121889;-7.452969
21.30142;20;26.021;25.26698;30.28;95747.02;8.258523;47.341752;35.73;-2.23332331085194;0.0593411945678072;2.35270383168836;68.2692598532314;2.09697749645262;0.03442505;0.7009954;1.154606;1.100492;-1.935493;-16.24666
21.30144;20;26.46;24.301;30.29;95753.48;8.2585737;47.3417204;35.52;-2.23105438282435;0.17837264955382;2.06577170266049;65.6188073904179;-2.65045246281349;0.404104;0.7629333;0.772656;3.235138;14.36002;-16.39037
21.30146;20;26.548;24.94914;30.3;95762.97;8.2586301;47.3416932;34.77;-2.18811928322529;0.0301941960595019;1.95337249883205;66.4957689469725;0.876961556554548;0.02037769;0.7638329;-0.7003862;1.291685;7.958752;-16.89277
21.30148;20;26.401;25.42441;30.32;95783.02;8.2586929;47.3416715;33.57;-2.23890836445833;-0.029845130209103;1.79821272832976;66.5160052929714;0.0202363459989812;-0.2674442;1.094297;0.7784065;-0.2386002;10.13764;-20.29486
21.3015;20;25.916;25.10856;30.34;95803.06;8.2587579;47.341657;31.86;-2.27486214704941;-0.0663225115757845;1.57289072189729;63.9925068946789;-2.52349839829253;-0.3545318;0.6938667;0.2076084;1.616649;13.86297;-16.54242
21.30152;20;25.938;25.73637;30.37;95834.22;8.2588273;47.3416495;29.59;-2.47225888544997;-0.0771435529381494;1.5383332027078;63.3494669101376;-0.643039984541268;-1.800599;-0.2694621;0.2334736;4.411598;8.869091;14.22502
21.30154;20;26.748;25.89095;30.39;95857.41;8.2588978;47.3416461;27.26;-2.96688519546516;-0.0171042266695444;1.4165092209186;61.4262228288736;-1.92324408126406;-3.19935;0.3251369;1.332849;6.102715;8.481192;23.05559
21.30156;20;27.601;25.42441;30.41;95875.8;8.2589689;47.3416443;25.35;2.66651403119694;-0.127758101245985;1.1068878116148;58.2960052929715;-3.1302175359021;-3.629807;0.0424173;1.718219;7.344106;11.30728;25.74837
21.30158;20;27.385;24.301;30.42;95892.98;8.2590407;47.3416477;23.8;1.73503180940756;-0.459894257900506;0.782431103669058;53.898807390418;-4.39719790255353;-4.847153;-0.4528203;2.297781;7.098134;6.985669;36.82826
21.3016;20;25.121;22.59948;30.44;95915.66;8.2591072;47.3416606;22.17;0.720646448148459;-0.987507290778392;0.801804258366195;48.2014218282569;-5.69738556216105;-4.572103;-0.9791248;2.139165;10.66397;12.06804;45.94707
21.30162;20;21.134;24.46465;30.47;95948.03;8.259161;47.3416795;19.72;-0.0413643032722656;-0.913854396344231;0.856083998103219;50.225560633155;2.02413880489807;-2.955706;2.477765;0.1036641;-3.301409;-3.843035;-7.306968
21.30164;20;21.094;24.13625;30.5;95990.13;8.2592081;47.341703;16.47;-0.0413643032722656;-0.0263544717051144;0.820653814287734;46.1620776790265;-4.06348295412844;2.482661;3.201652;0.5961516;0.8869081;1.326999;-57.27192
21.30166;20;23.106;20.75895;30.51;96002.38;8.2592556;47.3417305;14.17;0.514697596413128;0.227241868609662;0.96045468737248;36.1340165699541;-10.0280611090724;3.043719;1.041064;0.6546369;0.360111;-4.461823;-43.69709
21.30168;20;21.631;19.57173;30.52;96003.35;8.259301;47.3417546;13.59;1.15785142577304;0.24015730507442;1.28456232946783;33.1135787560092;-3.02043781394494;2.135168;1.130647;0.9828961;0.4888614;-3.283105;-35.75177
21.3017;20;19.961;18.95024;30.53;95999.61;8.2593492;47.3417708;13.77;1.31231306457454;0.0600393262686049;1.48649692392357;32.0733433260754;-1.04023542993379;-0.5034572;0.5196303;1.085115;-1.84048;-0.05439215;-30.81858
21.30172;20;19.181;18.30768;30.54;95995.57;8.2594016;47.3417771;14.11;1.04894288044859;-0.0602138591938044;1.68738432082812;31.1931369511927;-0.880206374882743;-1.463664;1.009384;0.7717572;-2.632252;3.001831;-14.0212
21.30174;20;18.563;17.64172;30.55;95993.54;8.2594537;47.3417755;14.31;0.874759021099558;0.0518362787842316;1.94429678672168;30.1729095085831;-1.02022744260959;-0.5423315;2.114907;0.004421609;0.4338934;3.098108;-30.93773
21.30176;20;17.603;16.22801;30.56;95991.74;8.2595007;47.3417668;14.52;1.10601514698881;0.422544211907827;2.30366007970732;27.9424418226351;-2.23046768594803;1.404568;1.723403;-0.5316601;0.6319817;-2.028296;-25.16443
21.30178;20;16.217;13.8393;30.57;95984.57;8.259541;47.3417515;14.92;1.47427961915961;0.560425222815379;2.51170332654504;24.6817851422018;-3.2606566804332;1.100733;0.8369913;-0.2663336;0.84023;-5.530633;-20.06553
21.3018;20;14.903;12.6335;30.58;95982.17;8.2595715;47.3417322;15.37;1.6303120542879;0.556410965535792;2.74557744631228;23.5048278414883;-1.17695730071357;-0.3308567;1.108196;0.1360862;0.4417522;-5.463821;-18.4413
21.30182;20;14.029;11.64751;30.58;95980.74;8.2595919;47.3417111;15.66;1.66783663320578;0.478220215046446;2.95955481260678;22.5746018960296;-0.930225945458691;-0.3536149;1.403108;0.6385738;0.586175;-4.725781;-16.3735
21.30184;20;13.38;11.29975;30.59;95980.02;8.2596032;47.3416892;15.72;1.75876828723469;0.286932129027868;3.23898202585108;22.2278669756626;-0.346734920366973;0.2302929;1.568111;0.9783549;0.4728546;-3.698636;-14.3361
21.30186;20;12.78;11.64751;30.61;95986.03;8.2596071;47.3416665;15.47;1.88600278970507;0.00139626340159546;3.50130501242582;22.3846018960296;0.156734920366976;0.5764179;1.609853;1.067544;0.2464117;-2.531218;-13.49439
21.30188;20;12.111;11.64751;30.62;95991.2;8.259604;47.3416444;14.83;1.97693444373398;-0.29234264970905;3.73081580906308;21.7446018960295;-0.640000000000043;0.6905348;1.638501;0.8804293;0.11459;-1.721235;-13.8031
21.3019;20;11.099;12.31361;30.64;96010.25;8.2595946;47.3416243;13.67;2.00363798128949;-0.610516172347616;4.07586740218236;21.3980831412895;-0.346518754740032;0.7536585;1.655852;0.4463307;-0.06258014;-1.515863;-15.09533
21.30192;20;9.661;12.94548;30.66;96032.77;8.2595806;47.341608;11.96;1.9083430041306;-0.759916356318331;4.44343374265236;20.5015623053211;-0.896520835968435;0.7153451;1.65925;0.03087673;0.05767413;-2.518497;-16.85093
21.30194;20;7.892;13.25012;30.68;96058.91;8.2595642;47.3415973;9.76999999999998;1.70518667919846;-0.820653814287734;4.91065838341125;18.7183017336595;-1.78326057166156;0.6345852;1.687103;-0.1278731;0.4314077;-4.085587;-19.11216
21.30196;20;6.135;0.0220617;30.7;96089.98;8.2595461;47.341593;7.26999999999998;-0.619766417383186;-1.21666902156525;1.24040549939237;7.27002480726843;-11.4482769263911;0.5425447;2.965064;8.582544;0.6364003;5.698435;-1.522689
21.30198;20;5.547;0.0220617;30.71;96088.73;8.2595306;47.3415935;6.06;-0.252898208613978;-0.484328867428426;1.48789318732517;6.06002480726845;-1.20999999999998;3.04376;3.096217;1.862523;-0.1179285;0.7510719;-0.9313379
21.302;20;5.368;0.0220617;30.72;96093.38;8.2595174;47.3415954;6.06;0.204552588333735;0.104370689269261;1.7542304311795;6.06002480726845;0;2.25733;2.850311;1.19889;0.09402739;0.25755;-0.6911072
21.30202;20;5.301;0.0220617;30.73;96095.88;8.2595037;47.3415973;5.84000000000003;0.605803783367232;0.00541052068118242;2.00608144224228;5.84002480726848;-0.21999999999997;1.663878;-0.8435408;1.63273;2.556113;-11.41444;-11.92838
21.30204;20;4.9;0.0220617;30.74;96096.09;8.2594902;47.3415995;5.69999999999999;0.928515162060983;-0.182386906833407;2.19649686363486;5.70002480726843;-0.140000000000043;1.381356;0.6011851;0.6993018;2.926708;-6.167206;-2.397436
21.30206;20;4.102;0.0220617;30.75;96093.94;8.2594784;47.341602;5.69;1.11299646399678;-0.0343829862642883;2.38202536312186;5.69002480726844;-0.00999999999999091;1.30331;1.378664;-0.6076214;1.195647;-11.72419;-0.3476923
21.30208;20;3.288;0.0220617;30.76;96096.52;8.2594694;47.3416045;5.67000000000002;1.17862084387177;-0.0722566310325652;2.47051355619797;5.67002480726846;-0.0199999999999818;0.7021238;0.2077443;0.4657646;2.193997;-14.4156;0.4292177
21.3021;20;2.226;0.0220617;30.77;96094.15;8.2594625;47.341607;5.66000000000003;1.22522113490002;-0.0795870138909414;2.52077903865541;5.66002480726847;-0.00999999999999091;-0.002190924;0.1676023;0.03106543;4.943571;-10.53378;-1.409254
21.30212;20;0.887;0.0220617;30.78;96096.67;8.2594587;47.3416086;5.66000000000003;1.20340451925009;-0.0642281164733913;2.53125101416738;5.66002480726847;0;-0.1393043;0.03485483;-0.07728589;5.010637;-10.62513;-0.9920987
21.30214;20;0.126;0.0220617;30.79;96097.49;8.2594577;47.3416091;5.66000000000003;1.16710167080861;-0.0516617458590322;2.53282181049417;5.66002480726847;0;-0.3472086;0.07054874;-0.1071409;-0.4788526;-9.408267;-4.340776
21.30216;20;0.032;0.0220617;30.79;96097.55;8.2594577;47.3416092;5.66000000000003;1.14685585148547;-0.0534070751110265;2.53491620559656;5.66002480726847;0;0.003940947;0.007004136;-0.01159728;-0.5390006;-8.924465;-4.004492
21.30218;20;0.002;0.0220617;30.8;96093.45;8.2594577;47.3416092;5.66000000000003;1.14615771978468;-0.053232542185827;2.53491620559656;5.66002480726847;0;0.004637014;0.007544195;-0.01321907;-0.5233471;-8.947523;-4.060309
21.3022;20;0.002;0.0220617;30.81;96095.34;8.2594577;47.3416092;5.66000000000003;1.14528505515868;-0.0528834763354282;2.53509073852176;5.66002480726847;0;0.004734601;0.007993465;-0.01462756;-0.5390699;-9.202488;-4.182814
21.30222;20;0.002;0.0220617;30.82;96096.25;8.2594577;47.3416092;5.66000000000003;1.14476145638308;-0.0528834763354282;2.53509073852176;5.66002480726847;0;0.003506511;0.006359834;-0.01074206;-0.5244213;-9.008989;-4.094275
21.30224;20;0.002;0.0220617;30.83;96094.2;8.2594577;47.3416092;5.66000000000003;1.14406332468228;-0.0525344104850293;2.53509073852176;5.66002480726847;0;0.004485341;0.007275721;-0.01286749;-0.5272451;-8.989326;-4.090749
21.30226;20;0.002;0.0220617;30.84;96096.31;8.2594577;47.3416092;5.66000000000003;1.14301612713109;-0.0523598775598299;2.53509073852176;5.66002480726847;0;0.003438646;0.006466028;-0.01099592;-0.5201054;-8.864552;-4.015901
21.30228;20;0.001;0.0220617;30.85;96094.84;8.2594577;47.3416092;5.66000000000003;1.14249252835549;-0.0521853446346305;2.53509073852176;5.66002480726847;0;0.004323983;0.00693366;-0.01236325;-0.4995624;-8.786732;-4.023925
21.3023;20;0.001;0.0220617;30.85;96094.91;8.2594577;47.3416092;5.66000000000003;1.14144533080429;-0.0518362787842316;2.53509073852176;5.66002480726847;0;0.005776044;0.009253675;-0.01677266;-0.5088755;-8.915489;-4.104667
21.30232;20;0.002;0.0220617;30.86;96096.64;8.2594577;47.3416092;5.66000000000003;1.14092173202869;-0.0516617458590322;2.53509073852176;5.66002480726847;0;0.004738908;0.007338982;-0.01339466;-0.51656;-8.986835;-4.112844
21.30234;20;0.002;0.0220617;30.87;96095.82;8.2594577;47.3416092;5.66000000000003;1.1402236003279;-0.0513126800086333;2.53509073852176;5.66002480726847;0;0.004812467;0.008354099;-0.01415881;-0.5019277;-8.829072;-4.060909
21.30236;20;0.002;0.0220617;30.88;96095.7;8.2594577;47.3416092;5.66000000000003;1.1393509357019;-0.0511381470834339;2.53509073852176;5.66002480726847;0;0.003106731;0.006474511;-0.01121834;-0.5187116;-9.121379;-4.18823
21.30238;20;0.002;0.0220617;30.89;96096.15;8.2594577;47.3416092;5.66000000000003;1.1386528040011;-0.050789081233035;2.53509073852176;5.66002480726847;0;0.003590677;0.00687736;-0.01184869;-0.5029079;-8.929126;-4.120081
21.3024;20;0.001;0.0220617;30.9;96096.85;8.2594577;47.3416092;5.66000000000003;1.1377801393751;-0.0506145483078356;2.53509073852176;5.66002480726847;0;0.003949825;0.007325586;-0.01357891;-0.4992158;-8.94788;-4.146708
21.30242;20;0.001;0.0220617;30.9;96096.95;8.2594577;47.3416092;5.66000000000003;1.13690747474911;-0.0502654824574367;2.53509073852176;5.66002480726847;0;0.003475044;0.007197875;-0.01256138;-0.4940536;-8.889734;-4.129877
21.30244;20;0.002;0.0220617;30.91;96097.22;8.2594576;47.3416092;5.66000000000003;1.13620934304831;-0.0500909495322373;2.53491620559656;5.66002480726847;0;0.003516719;0.00727497;-0.01283815;-0.4909611;-8.916067;-4.15479
21.30246;20;0.002;0.0220617;30.92;96096.43;8.2594576;47.3416092;5.66000000000003;1.13516214549711;-0.0497418836818384;2.53491620559656;5.66002480726847;0;0.003381844;0.007554286;-0.01480814;-0.5203204;-9.471632;-4.394858
21.30248;20;0.002;0.0220617;30.93;96096.73;8.2594576;47.3416092;5.66000000000003;1.13428948087111;-0.049567350756639;2.53474167267136;5.66002480726847;0;0.003307208;0.006515612;-0.01152289;-0.4857287;-8.871328;-4.134177
21.3025;20;0.002;0.0220617;30.93;96095;8.2594576;47.3416092;5.66000000000003;1.13376588209552;-0.0492182849062401;2.53474167267136;5.66002480726847;0;0.004163081;0.007437355;-0.01409799;-0.488091;-8.922887;-4.157396
21.30252;20;0.001;0.0220617;30.94;96094.84;8.2594576;47.3416092;5.66000000000003;1.13271868454432;-0.0488692190558412;2.53474167267136;5.66002480726847;0;0.004096726;0.007240189;-0.01335217;-0.4872081;-8.903912;-4.159031
21.30254;20;0.002;0.0220617;30.95;96095.34;8.2594576;47.3416092;5.66000000000003;1.13219508576872;-0.0486946861306418;2.53456713974617;5.66002480726847;0;0.00399586;0.008064501;-0.01448835;-0.4846314;-8.982109;-4.220677
21.30256;20;0.002;0.0220617;30.96;96097.49;8.2594576;47.3416092;5.66000000000003;1.13132242114272;-0.0485201532054424;2.53456713974617;5.66002480726847;0;0.004887145;0.008935447;-0.01690688;-0.4988726;-9.244623;-4.360423
21.30258;20;0.002;0.0220617;30.96;96093.76;8.2594576;47.3416092;5.66000000000003;1.13062428944193;-0.0481710873550435;2.53439260682097;5.66002480726847;0;0.004758739;0.008402411;-0.01566936;-0.4855194;-9.05257;-4.258673
21.3026;20;0.002;0.0220617;30.97;96096.64;8.2594576;47.3416092;5.66000000000003;1.12975162481593;-0.0479965544298441;2.53421807389577;5.66002480726847;0;0.004086827;0.007235383;-0.01307147;-0.478229;-8.994318;-4.256596
21.30262;20;0.001;0.0220617;30.98;96096.95;8.2594576;47.3416092;5.66000000000003;1.12887896018993;-0.0476474885794452;2.53421807389577;5.66002480726847;0;0.003831047;0.006810792;-0.0124217;-0.4756147;-8.949327;-4.230391
21.30264;20;0.002;0.0220617;30.99;96095.48;8.2594576;47.3416092;5.66000000000003;1.12835536141433;-0.0474729556542458;2.53404354097057;5.66002480726847;0;0.004082907;0.007784926;-0.01400198;-0.47434;-9.01266;-4.257154
21.30266;20;0.002;0.0220617;31;96096.52;8.2594576;47.3416092;5.66000000000003;1.12748269678834;-0.0472984227290463;2.53386900804537;5.66002480726847;0;0.00421906;0.00748897;-0.01341386;-0.4656039;-8.83989;-4.193584
21.30268;20;0.002;0.0220617;31;96097.55;8.2594576;47.3416092;5.66000000000003;1.12678456508754;-0.0471238898038469;2.53386900804537;5.66002480726847;0;0.00447434;0.007359456;-0.01337314;-0.462749;-8.833331;-4.193015
21.3027;20;0.002;0.0220617;31.01;96096.25;8.2594576;47.3416092;5.66000000000003;1.12608643338674;-0.046774823953448;2.53369447512017;5.66002480726847;0;0.005419658;0.008902283;-0.01675996;-0.4687041;-8.93998;-4.260844
21.30272;20;0.002;0.0220617;31.02;96095.27;8.2594576;47.3416092;5.66000000000003;1.12521376876074;-0.0466002910282486;2.53351994219497;5.66002480726847;0;0.005030293;0.008699455;-0.01648013;-0.4813955;-9.221206;-4.390309
21.30274;20;0.002;0.0220617;31.02;96094.36;8.2594576;47.3416092;5.66000000000003;1.12486470291035;-0.0464257581030492;2.53334540926977;5.66002480726847;0;0.004714136;0.008269561;-0.0144755;-0.4504353;-8.701132;-4.165969
21.30276;20;0.001;0.0220617;31.03;96096.09;8.2594576;47.3416092;5.66000000000003;1.12399203828435;-0.0462512251778497;2.53317087634457;5.66002480726847;0;0.003609878;0.00629583;-0.01110376;-0.4602673;-8.915678;-4.250204
21.30278;20;0.002;0.0220617;31.04;96097.16;8.2594576;47.3416092;5.66000000000003;1.12346843950875;-0.0460766922526503;2.53317087634457;5.66002480726847;0;0.003204383;0.006118374;-0.01066975;-0.4526221;-8.849479;-4.225801
21.3028;20;0.002;0.0220617;31.05;96097.4;8.2594576;47.3416092;5.66000000000003;1.12259577488275;-0.0459021593274509;2.53299634341937;5.66002480726847;0;0.003860425;0.007103146;-0.01249598;-0.4631343;-9.047336;-4.358272
21.30282;20;0.002;0.0220617;31.05;96095.05;8.2594575;47.3416092;5.66000000000003;1.12207217610715;-0.0457276264022514;2.53282181049417;5.66002480726847;0;0.004132201;0.007303726;-0.01302287;-0.4588889;-8.964708;-4.303204
21.30284;20;0.001;0.0220617;31.06;96097;8.2594575;47.3416092;5.66000000000003;1.12137404440636;-0.0453785605518526;2.53264727756897;5.66002480726847;0;0.005229688;0.008724373;-0.01511751;-0.4602828;-8.999619;-4.377378
21.30286;20;0.001;0.0220617;31.07;96097.13;8.2594575;47.3416092;5.66000000000003;1.12067591270556;-0.0452040276266531;2.53264727756897;5.66002480726847;0;0.00377498;0.006448662;-0.01080842;-0.4474226;-8.840979;-4.268382
21.30288;20;0.001;0.0220617;31.08;96097.43;8.2594575;47.3416092;5.66000000000003;1.12015231392996;-0.0452040276266531;2.53247274464377;5.66002480726847;0;0.00425527;0.006287122;-0.01086107;-0.4434689;-8.800993;-4.260624
21.3029;20;0.001;0.0220617;31.08;96096.58;8.2594575;47.3416092;5.66000000000003;1.11980324807956;-0.0450294947014537;2.53229821171857;5.66002480726847;0;0.005056942;0.007488202;-0.01278397;-0.4430189;-8.767243;-4.260456
21.30292;20;0.001;0.0220617;31.09;96095.61;8.2594575;47.3416092;5.66000000000003;1.11927964930396;-0.0448549617762543;2.53212367879337;5.66002480726847;0;0.004792703;0.007096358;-0.01275079;-0.4493062;-8.982444;-4.337141
21.30294;20;0.002;0.0220617;31.1;96096.95;8.2594575;47.3416092;5.66000000000003;1.11875605052837;-0.0446804288510548;2.53194914586817;5.66002480726847;0;0.00607586;0.008180747;-0.0146929;-0.4465889;-8.902997;-4.314972
21.30296;20;0.001;0.0220617;31.1;96094.63;8.2594575;47.3416091;5.66000000000003;1.11823245175277;-0.0446804288510548;2.53177461294297;5.66002480726847;0;0.005557414;0.008134558;-0.01354064;-0.4429476;-8.821499;-4.311547
21.30298;20;0.001;0.0220617;31.11;96096.52;8.2594575;47.3416091;5.66000000000003;1.11788338590237;-0.0445058959258554;2.53177461294297;5.66002480726847;0;0.004806838;0.006390109;-0.01097492;-0.4353696;-8.768171;-4.265207
21.303;20;0.001;0.0220617;31.11;96094.73;8.2594575;47.3416091;5.66000000000003;1.11753432005197;-0.0445058959258554;2.53160008001778;5.66002480726847;0;0.005012904;0.006554931;-0.01093027;-0.4348777;-8.76582;-4.279381
21.30302;20;0.001;0.0220617;31.12;96095.82;8.2594575;47.3416091;5.66000000000003;1.11701072127637;-0.044331363000656;2.53142554709258;5.66002480726847;0;0.005987344;0.008290877;-0.0135262;-0.4722587;-9.346663;-4.581465
21.30304;20;0.001;0.0220617;31.13;96093.51;8.2594575;47.3416091;5.66000000000003;1.11683618835117;-0.0441568300754565;2.53125101416738;5.66002480726847;0;0.005911363;0.007889342;-0.0129531;-0.4488164;-8.966384;-4.381761
21.30306;20;0.001;0.0220617;31.13;96093.45;8.2594575;47.3416091;5.66000000000003;1.11631258957557;-0.0441568300754565;2.53107648124218;5.66002480726847;0;0.005042392;0.006554755;-0.01088697;-0.4393144;-8.892084;-4.324605
21.30308;20;0.001;0.0220617;31.14;96096.31;8.2594575;47.3416091;5.66000000000003;1.11613805665037;-0.0441568300754565;2.53090194831698;5.66002480726847;0;0.004859499;0.006239397;-0.01048636;-0.4353114;-8.801405;-4.29991
21.3031;20;0.001;0.0220617;31.15;96096.58;8.2594575;47.3416091;5.66000000000003;1.11578899079997;-0.0439822971502571;2.53090194831698;5.66002480726847;0;0.006261367;0.007865669;-0.01316818;-0.4389372;-8.833625;-4.330919
21.30312;20;0.001;0.0220617;31.15;96096.31;8.2594575;47.3416091;5.66000000000003;1.11543992494958;-0.0439822971502571;2.53072741539178;5.66002480726847;0;0.005242874;0.006757362;-0.01110416;-0.4362892;-8.859835;-4.332067
21.30314;20;0.001;0.0220617;31.16;96096.64;8.2594575;47.3416091;5.66000000000003;1.11509085909918;-0.0438077642250577;2.53055288246658;5.66002480726847;0;0.006003655;0.007272584;-0.01192233;-0.4294925;-8.760652;-4.296699
21.30316;20;0.001;0.0220617;31.17;96096.91;8.2594575;47.3416091;5.66000000000003;1.11491632617398;-0.0438077642250577;2.53037834954138;5.66002480726847;0;0.006227615;0.007709754;-0.01262968;-0.4253632;-8.67326;-4.257892
21.30318;20;0.001;0.0220617;31.17;96093.33;8.2594575;47.3416091;5.66000000000003;1.11456726032358;-0.0438077642250577;2.53020381661618;5.66002480726847;0;0.00590554;0.007128184;-0.01148925;-0.4417436;-9.036077;-4.401095
21.3032;20;0.001;0.0220617;31.18;96095.48;8.2594575;47.3416091;5.66000000000003;1.11439272739838;-0.0436332312998582;2.53002928369098;5.66002480726847;0;0.006362484;0.00779415;-0.01271232;-0.4276801;-8.738086;-4.281028
21.30322;20;0.001;0.0220617;31.19;96095.55;8.2594575;47.3416091;5.66000000000003;1.11421819447318;-0.0436332312998582;2.52985475076578;5.66002480726847;0;0.005511172;0.006415212;-0.01035941;-0.4255486;-8.72147;-4.284293
21.30324;20;0.001;0.0220617;31.19;96093.27;8.2594574;47.3416091;5.66000000000003;1.11386912862278;-0.0436332312998582;2.52985475076578;5.66002480726847;0;0.005484815;0.006697215;-0.01011203;-0.4308345;-8.805625;-4.32907
21.30326;20;0.001;0.0220617;31.2;96097.77;8.2594574;47.3416091;5.66000000000003;1.11369459569758;-0.0436332312998582;2.52968021784058;5.66002480726847;0;0.006784556;0.007966782;-0.01269561;-0.4343351;-8.852917;-4.345312
21.30328;20;0.001;0.0220617;31.2;96097.49;8.2594574;47.3416091;5.66000000000003;1.11352006277238;-0.0436332312998582;2.52950568491538;5.66002480726847;0;0.005658946;0.006788974;-0.01021749;-0.424316;-8.728101;-4.297011
21.3033;20;0;0.0220617;31.21;96094.63;8.2594574;47.3416091;5.66000000000003;1.11229833229599;-0.0431096325242599;2.52933115199018;5.66002480726847;0;-0.005609604;0.01007706;-0.01547179;-0.4515541;-8.749732;-4.231699
21.30332;20;0;0.0220617;31.22;96095.27;8.2594574;47.3416091;5.66000000000003;1.11160020059519;-0.0429350995990605;2.52933115199018;5.66002480726847;0;0.005663265;0.006885269;-0.01027557;-0.4220937;-8.776963;-4.344387
21.30334;20;0.001;0.0220617;31.22;96093.73;8.2594574;47.3416091;5.66000000000003;1.11055300304399;-0.0424115008234622;2.52915661906498;5.66002480726847;0;0.006587295;0.007277968;-0.01172789;-0.4319297;-8.942841;-4.420395
21.30336;20;0;0.0220617;31.23;96093.76;8.2594574;47.3416091;5.66000000000003;1.10968033841799;-0.0420624349730633;2.52915661906498;5.66002480726847;0;-0.002672468;0.01094872;-0.0179667;-0.3886857;-8.825278;-4.418828
21.30338;20;0;0.0220617;31.23;96095.05;8.2594574;47.3416091;5.66000000000003;1.1086331408668;-0.0417133691226645;2.52898208613978;5.66002480726847;0;0.005112626;0.007657508;-0.01146667;-0.3899084;-8.838314;-4.463151
